year,mergecode,schoolcode,districtcode,droprate,black,white,hispanic,totalenroll
17,2610-3681,3681,2610,0.0,0.0,100.0,0.0,7
17,2610-4908,4908,2610,0.0,0.0,75.0,25.0,16
17,2610-7891,7891,2610,0.0,2.22,75.56,18.89,90
17,2610-8118,8118,2610,1.3,1.99,85.43,9.27,151
17,2620-2686,2686,2620,0.0,0.0,61.9,33.33,21
17,2620-4080,4080,2620,0.4,1.12,53.16,44.24,269
17,2630-3846,3846,2630,0.0,2.04,83.67,14.29,49
17,2630-3850,3850,2630,0.0,0.0,86.59,12.2,82
17,2640-42,42,2640,0.0,0.0,100.0,0.0,28
17,2640-430,430,2640,0.0,1.62,85.83,9.72,247
17,2640-432,432,2640,0.0,0.8,85.58,11.06,624
17,2650-3546,3546,2650,2.3,0.0,29.55,70.45,88
17,2660-4956,4956,2660,0.0,0.39,41.63,55.64,257
17,2660-4960,4960,2660,1.4,0.21,46.38,50.1,483
17,2670-4058,4058,2670,2.1,0.0,46.88,50.0,96
17,2670-4069,4069,2670,0.0,0.0,35.29,62.75,51
17,2680-9608,9608,2680,0.8,0.0,76.56,18.75,128
17,2690-1402,1402,2690,2.6,2.18,33.31,60.07,1465
17,2690-1454,1454,2690,3.6,2.16,20.79,74.88,1063
17,2690-1488,1488,2690,0.6,0.85,12.26,84.78,473
17,2690-1504,1504,2690,0.0,3.61,42.17,53.01,83
17,2690-2096,2096,2690,0.3,1.96,31.05,65.03,306
17,2690-2394,2394,2690,4.9,2.3,22.45,72.21,1479
17,2690-3206,3206,2690,0.0,3.98,28.29,62.55,251
17,2690-4376,4376,2690,0.9,3.16,20.57,74.37,316
17,2690-5048,5048,2690,0.4,2.39,27.62,65.75,543
17,2690-7209,7209,2690,0.0,0.0,25.0,69.64,112
17,2690-7481,7481,2690,0.9,2.92,22.51,72.22,342
17,2690-8082,8082,2690,2.2,2.09,31.96,62.6,1436
17,2690-9188,9188,2690,0.0,2.74,18.83,75.32,547
17,2700-25,25,2700,0.2,1.04,62.0,31.73,479
17,2700-856,856,2700,0.0,0.0,71.43,21.43,42
17,2700-5990,5990,2700,10.9,2.24,54.17,36.22,312
17,2700-7086,7086,2700,0.0,0.36,47.46,48.19,276
17,2700-7208,7208,2700,1.6,0.09,52.27,44.01,1102
17,2700-7212,7212,2700,0.3,1.32,49.47,40.79,380
17,2700-7214,7214,2700,0.7,0.91,59.51,32.75,1536
17,2700-7532,7532,2700,0.0,0.0,65.04,25.2,123
17,2700-7534,7534,2700,0.7,0.72,78.26,15.58,276
17,2700-7879,7879,2700,0.0,0.0,75.27,20.33,182
17,2700-8420,8420,2700,0.0,0.0,70.64,24.77,109
17,2700-8810,8810,2700,0.0,0.0,64.61,28.65,178
17,2700-9134,9134,2700,0.4,1.61,47.79,46.99,249
17,2710-5754,5754,2710,0.0,0.0,85.32,11.93,109
17,2710-5762,5762,2710,0.0,0.0,85.14,11.71,222
17,2720-7276,7276,2720,0.0,0.0,88.79,8.41,214
17,2730-2148,2148,2730,0.0,0.0,43.33,53.33,60
17,2730-2150,2150,2730,0.6,0.0,38.79,60.0,165
17,2740-6030,6030,2740,19.0,0.0,27.59,70.69,58
17,2740-6044,6044,2740,0.0,0.0,21.76,74.71,170
17,2740-6046,6046,2740,0.9,0.31,24.53,72.67,322
17,2740-6520,6520,2740,3.6,0.0,63.06,31.53,111
17,2750-7664,7664,2750,0.7,0.0,71.22,24.46,139
17,2750-7668,7668,2750,0.0,0.0,62.03,31.65,79
17,2760-3860,3860,2760,0.0,3.45,74.71,20.69,87
17,2760-3862,3862,2760,0.0,0.74,82.96,13.33,135
17,2770-6363,6363,2770,0.0,0.0,100.0,0.0,24
17,2770-8210,8210,2770,0.0,0.22,85.3,10.69,449
17,2770-8212,8212,2770,0.4,0.96,84.15,10.68,833
17,2770-9757,9757,2770,3.2,0.0,74.19,19.35,31
17,2780-8048,8048,2780,0.0,0.0,85.92,11.27,71
17,2780-8050,8050,2780,1.7,0.0,94.87,3.42,117
17,2790-6146,6146,2790,0.0,0.0,69.62,27.85,79
17,2800-2018,2018,2800,0.0,2.5,82.5,10.0,40
17,2800-5958,5958,2800,0.0,0.0,76.47,9.8,51
17,2810-51,51,2810,5.6,5.56,5.56,88.89,18
17,2810-1368,1368,2810,10.0,0.0,30.0,70.0,20
17,2810-1416,1416,2810,1.1,0.0,10.64,86.17,94
17,2810-1420,1420,2810,3.2,0.0,6.88,91.53,189
17,2820-7902,7902,2820,0.0,0.0,64.29,35.71,14
17,2820-7904,7904,2820,5.9,0.0,76.47,23.53,17
17,2830-8790,8790,2830,0.0,0.68,82.31,14.97,147
17,2830-8794,8794,2830,0.7,0.36,77.9,17.75,276
17,2840-6422,6422,2840,0.0,0.0,87.14,7.86,140
17,2862-4369,4369,2862,7.6,6.08,64.05,22.78,395
17,2862-4492,4492,2862,1.6,0.0,60.66,31.97,122
17,2865-7322,7322,2865,0.0,0.0,83.87,11.29,62
17,3000-8375,8375,3000,2.6,1.28,52.56,37.18,78
17,3000-8377,8377,3000,0.0,0.57,65.03,29.11,529
17,3000-8378,8378,3000,0.4,1.63,64.26,29.43,982
17,3010-2024,2024,3010,3.3,2.75,85.71,8.24,182
17,3020-9694,9694,3020,0.0,0.67,83.52,9.35,449
17,3020-9696,9696,3020,1.2,0.98,84.55,8.81,919
17,3030-86,86,3030,0.0,1.64,75.41,14.75,61
17,3030-90,90,3030,2.5,0.0,79.51,16.39,122
17,3040-308,308,3040,0.0,1.89,73.58,24.53,53
17,3050-6586,6586,3050,0.0,2.7,85.59,7.21,111
17,3060-5238,5238,3060,0.0,0.0,89.29,7.14,28
17,3060-5258,5258,3060,0.0,0.0,83.33,11.11,18
17,3070-9704,9704,3070,2.0,0.0,89.8,10.2,49
17,3080-4854,4854,3080,0.0,0.0,40.86,55.38,186
17,3080-7058,7058,3080,0.0,2.42,34.55,58.79,165
17,3080-9032,9032,3080,1.5,0.75,40.93,55.77,667
17,3085-2452,2452,3085,0.0,0.3,75.44,22.78,338
17,3085-2456,2456,3085,0.5,1.01,71.84,25.63,593
17,3090-1299,1299,3090,0.0,0.0,88.57,5.71,35
17,3090-1446,1446,3090,4.5,1.02,56.12,38.78,784
17,3090-9347,9347,3090,0.0,0.0,49.18,45.92,368
17,3100-7755,7755,3100,0.0,0.51,76.34,19.85,393
17,3100-9393,9393,3100,0.0,0.28,85.07,7.32,355
17,3100-9670,9670,3100,0.0,0.81,77.8,16.9,491
17,3100-9672,9672,3100,1.2,0.38,80.38,15.05,1595
17,3110-4785,4785,3110,0.0,0.0,66.67,22.22,90
17,3110-5902,5902,3110,0.0,0.96,64.82,32.89,523
17,3110-7490,7490,3110,1.9,0.55,64.38,32.23,1092
17,3120-53,53,3120,0.0,0.58,52.33,44.77,172
17,3120-54,54,3120,0.0,8.39,13.55,77.1,310
17,3120-988,988,3120,0.0,2.0,35.43,57.71,350
17,3120-1500,1500,3120,0.0,1.05,44.5,49.74,191
17,3120-1875,1875,3120,0.0,0.87,80.38,16.16,693
17,3120-2657,2657,3120,0.0,3.57,31.25,60.71,224
17,3120-2825,2825,3120,9.7,0.0,55.56,41.67,72
17,3120-2850,2850,3120,0.0,1.1,62.22,31.86,998
17,3120-3162,3162,3120,0.0,1.13,16.42,77.55,530
17,3120-3610,3610,3120,2.4,3.78,27.66,65.31,1721
17,3120-3614,3614,3120,3.2,3.55,27.42,63.41,2028
17,3120-3880,3880,3120,0.0,4.05,23.34,69.21,617
17,3120-4425,4425,3120,14.0,1.38,18.62,76.86,795
17,3120-4438,4438,3120,0.3,3.02,28.43,60.71,728
17,3120-6364,6364,3120,1.3,1.42,24.93,71.38,1408
17,3120-8467,8467,3120,0.0,0.0,1.5,98.5,133
17,3120-8965,8965,3120,0.0,0.64,54.82,39.19,467
17,3120-9611,9611,3120,0.0,3.17,50.79,41.27,63
17,3130-4670,4670,3130,1.0,0.0,66.99,31.3,409
17,3130-7054,7054,3130,0.0,0.0,62.69,36.82,201
17,3140-3066,3066,3140,0.0,0.0,20.82,76.44,365
17,3140-3070,3070,3140,1.8,0.7,22.72,75.18,713
17,3140-7219,7219,3140,0.0,0.0,45.24,50.0,42
17,3145-3961,3961,3145,0.6,0.0,65.52,33.33,174
17,3145-3962,3962,3145,1.4,0.36,66.43,31.43,280
17,3146-1012,1012,3146,1.0,0.0,85.57,11.34,97
17,3147-7156,7156,3147,0.0,0.0,96.63,1.12,89
17,3148-6812,6812,3148,0.0,0.0,90.24,9.76,41
17,3200-9791,9791,3200,0.0,0.68,48.3,51.02,147
17,3200-9799,9799,3200,2.6,0.0,42.79,55.9,229
17,3210-9729,9729,3210,0.0,1.8,66.67,28.83,111
17,3210-9733,9733,3210,3.7,0.0,69.75,27.78,162
17,3220-4231,4231,3220,0.0,0.0,67.78,25.56,90
17,3230-5123,5123,3230,0.0,0.0,88.24,8.82,34
17,8001-15,15,8001,0.6,0.86,55.42,32.01,931
17,8001-35,35,8001,0.0,7.69,84.62,7.69,13
17,8001-75,75,8001,1.3,0.66,83.28,11.15,305
17,8001-653,653,8001,0.0,0.0,64.38,31.51,73
17,8001-655,655,8001,1.3,36.25,21.88,37.5,160
17,8001-1279,1279,8001,0.0,1.59,79.37,12.3,252
17,8001-1791,1791,8001,0.0,5.56,61.81,25.0,144
17,8001-1795,1795,8001,2.6,6.11,63.36,20.49,737
17,8001-2035,2035,8001,0.0,1.8,27.93,64.86,111
17,8001-2067,2067,8001,0.7,1.99,84.11,9.05,906
17,8001-2196,2196,8001,0.2,1.91,78.82,10.11,524
17,8001-2837,2837,8001,0.3,0.76,35.26,54.41,397
17,8001-3326,3326,8001,7.8,15.69,29.41,33.33,51
17,8001-3399,3399,8001,0.0,0.0,86.67,13.33,15
17,8001-3439,3439,8001,0.0,6.45,32.26,55.91,93
17,8001-4277,4277,8001,0.0,0.0,100.0,0.0,8
17,8001-4699,4699,8001,39.3,0.4,7.74,90.87,504
17,8001-5147,5147,8001,3.5,0.0,75.44,15.79,57
17,8001-5453,5453,8001,0.8,0.0,92.91,7.09,127
17,8001-5851,5851,8001,0.0,0.0,75.0,19.23,52
17,8001-6219,6219,8001,33.4,13.08,4.66,69.92,665
17,8001-6266,6266,8001,24.5,19.42,7.19,66.91,139
17,8001-6913,6913,8001,0.5,0.53,17.2,77.51,378
17,8001-6914,6914,8001,0.8,0.65,16.61,76.94,620
17,8001-7278,7278,8001,0.0,0.0,2.35,97.65,85
17,8001-7512,7512,8001,2.3,0.0,74.42,20.93,43
17,8001-8061,8061,8001,0.0,0.0,89.47,5.26,19
17,8001-8821,8821,8001,0.0,1.82,67.27,27.27,55
17,8001-8929,8929,8001,1.2,20.93,51.74,25.0,172
17,8001-9785,9785,8001,7.9,1.97,26.11,70.44,203
17,9000-1924,1924,9000,0.0,8.15,42.22,37.78,135
17,9030-6134,6134,9030,2.5,3.68,57.06,37.42,163
17,9035-1607,1607,9035,29.2,0.0,43.87,52.83,212
17,9035-3997,3997,9035,18.2,0.0,45.45,52.27,44
17,9050-8121,8121,9050,9.3,0.0,66.67,22.22,54
17,9130-2840,2840,9130,0.0,1.87,74.77,14.49,214
17,9170-1550,1550,9170,6.8,5.7,71.5,15.44,965
17,9170-6971,6971,9170,15.3,4.53,75.53,9.37,662
17,9170-7449,7449,9170,5.5,1.23,68.1,23.01,326
17,9170-7484,7484,9170,26.0,3.26,67.44,20.93,215
